E:\data\IMG\center_2020_09_30_23_26_07_535.jpg,E:\data\IMG\left_2020_09_30_23_26_07_535.jpg,E:\data\IMG\right_2020_09_30_23_26_07_535.jpg,0,0.6007314,0,0.04952421
E:\data\IMG\center_2020_09_30_23_26_07_605.jpg,E:\data\IMG\left_2020_09_30_23_26_07_605.jpg,E:\data\IMG\right_2020_09_30_23_26_07_605.jpg,0,0.8151423,0,0.6962308
E:\data\IMG\center_2020_09_30_23_26_07_673.jpg,E:\data\IMG\left_2020_09_30_23_26_07_673.jpg,E:\data\IMG\right_2020_09_30_23_26_07_673.jpg,0,1,0,1.399733
E:\data\IMG\center_2020_09_30_23_26_07_742.jpg,E:\data\IMG\left_2020_09_30_23_26_07_742.jpg,E:\data\IMG\right_2020_09_30_23_26_07_742.jpg,0,1,0,2.357676
E:\data\IMG\center_2020_09_30_23_26_07_809.jpg,E:\data\IMG\left_2020_09_30_23_26_07_809.jpg,E:\data\IMG\right_2020_09_30_23_26_07_809.jpg,0,1,0,3.072552
E:\data\IMG\center_2020_09_30_23_26_07_883.jpg,E:\data\IMG\left_2020_09_30_23_26_07_883.jpg,E:\data\IMG\right_2020_09_30_23_26_07_883.jpg,0,1,0,4.010519
E:\data\IMG\center_2020_09_30_23_26_07_951.jpg,E:\data\IMG\left_2020_09_30_23_26_07_951.jpg,E:\data\IMG\right_2020_09_30_23_26_07_951.jpg,0,1,0,4.711604
E:\data\IMG\center_2020_09_30_23_26_08_017.jpg,E:\data\IMG\left_2020_09_30_23_26_08_017.jpg,E:\data\IMG\right_2020_09_30_23_26_08_017.jpg,-0.05,1,0,5.407791
E:\data\IMG\center_2020_09_30_23_26_08_087.jpg,E:\data\IMG\left_2020_09_30_23_26_08_087.jpg,E:\data\IMG\right_2020_09_30_23_26_08_087.jpg,-0.25,1,0,6.318619
E:\data\IMG\center_2020_09_30_23_26_08_156.jpg,E:\data\IMG\left_2020_09_30_23_26_08_156.jpg,E:\data\IMG\right_2020_09_30_23_26_08_156.jpg,-0.4,1,0,6.984624
E:\data\IMG\center_2020_09_30_23_26_08_225.jpg,E:\data\IMG\left_2020_09_30_23_26_08_225.jpg,E:\data\IMG\right_2020_09_30_23_26_08_225.jpg,0,1,0,7.87897
E:\data\IMG\center_2020_09_30_23_26_08_292.jpg,E:\data\IMG\left_2020_09_30_23_26_08_292.jpg,E:\data\IMG\right_2020_09_30_23_26_08_292.jpg,0,1,0,8.556386
E:\data\IMG\center_2020_09_30_23_26_08_366.jpg,E:\data\IMG\left_2020_09_30_23_26_08_366.jpg,E:\data\IMG\right_2020_09_30_23_26_08_366.jpg,0,1,0,9.454343
E:\data\IMG\center_2020_09_30_23_26_08_438.jpg,E:\data\IMG\left_2020_09_30_23_26_08_438.jpg,E:\data\IMG\right_2020_09_30_23_26_08_438.jpg,0,1,0,10.12326
E:\data\IMG\center_2020_09_30_23_26_08_509.jpg,E:\data\IMG\left_2020_09_30_23_26_08_509.jpg,E:\data\IMG\right_2020_09_30_23_26_08_509.jpg,-0.05,1,0,11.0085
E:\data\IMG\center_2020_09_30_23_26_08_576.jpg,E:\data\IMG\left_2020_09_30_23_26_08_576.jpg,E:\data\IMG\right_2020_09_30_23_26_08_576.jpg,-0.2,1,0,11.48839
E:\data\IMG\center_2020_09_30_23_26_08_646.jpg,E:\data\IMG\left_2020_09_30_23_26_08_646.jpg,E:\data\IMG\right_2020_09_30_23_26_08_646.jpg,-0.4,1,0,12.36369
E:\data\IMG\center_2020_09_30_23_26_08_716.jpg,E:\data\IMG\left_2020_09_30_23_26_08_716.jpg,E:\data\IMG\right_2020_09_30_23_26_08_716.jpg,0,1,0,13.07814
E:\data\IMG\center_2020_09_30_23_26_08_787.jpg,E:\data\IMG\left_2020_09_30_23_26_08_787.jpg,E:\data\IMG\right_2020_09_30_23_26_08_787.jpg,0,1,0,13.83157
E:\data\IMG\center_2020_09_30_23_26_08_859.jpg,E:\data\IMG\left_2020_09_30_23_26_08_859.jpg,E:\data\IMG\right_2020_09_30_23_26_08_859.jpg,0,1,0,14.59524
E:\data\IMG\center_2020_09_30_23_26_08_932.jpg,E:\data\IMG\left_2020_09_30_23_26_08_932.jpg,E:\data\IMG\right_2020_09_30_23_26_08_932.jpg,0,1,0,15.46358
E:\data\IMG\center_2020_09_30_23_26_09_004.jpg,E:\data\IMG\left_2020_09_30_23_26_09_004.jpg,E:\data\IMG\right_2020_09_30_23_26_09_004.jpg,0,1,0,16.3267
E:\data\IMG\center_2020_09_30_23_26_09_074.jpg,E:\data\IMG\left_2020_09_30_23_26_09_074.jpg,E:\data\IMG\right_2020_09_30_23_26_09_074.jpg,-0.1,1,0,16.80499
E:\data\IMG\center_2020_09_30_23_26_09_143.jpg,E:\data\IMG\left_2020_09_30_23_26_09_143.jpg,E:\data\IMG\right_2020_09_30_23_26_09_143.jpg,-0.3,1,0,17.59733
E:\data\IMG\center_2020_09_30_23_26_09_211.jpg,E:\data\IMG\left_2020_09_30_23_26_09_211.jpg,E:\data\IMG\right_2020_09_30_23_26_09_211.jpg,-0.45,1,0,18.31684
E:\data\IMG\center_2020_09_30_23_26_09_285.jpg,E:\data\IMG\left_2020_09_30_23_26_09_285.jpg,E:\data\IMG\right_2020_09_30_23_26_09_285.jpg,-0.6500001,1,0,18.99249
E:\data\IMG\center_2020_09_30_23_26_09_360.jpg,E:\data\IMG\left_2020_09_30_23_26_09_360.jpg,E:\data\IMG\right_2020_09_30_23_26_09_360.jpg,0,1,0,19.45578
E:\data\IMG\center_2020_09_30_23_26_09_437.jpg,E:\data\IMG\left_2020_09_30_23_26_09_437.jpg,E:\data\IMG\right_2020_09_30_23_26_09_437.jpg,0,1,0,20.24203
E:\data\IMG\center_2020_09_30_23_26_09_508.jpg,E:\data\IMG\left_2020_09_30_23_26_09_508.jpg,E:\data\IMG\right_2020_09_30_23_26_09_508.jpg,0,1,0,21.05258
E:\data\IMG\center_2020_09_30_23_26_09_582.jpg,E:\data\IMG\left_2020_09_30_23_26_09_582.jpg,E:\data\IMG\right_2020_09_30_23_26_09_582.jpg,0,1,0,21.86174
E:\data\IMG\center_2020_09_30_23_26_09_651.jpg,E:\data\IMG\left_2020_09_30_23_26_09_651.jpg,E:\data\IMG\right_2020_09_30_23_26_09_651.jpg,0,1,0,22.49133
E:\data\IMG\center_2020_09_30_23_26_09_723.jpg,E:\data\IMG\left_2020_09_30_23_26_09_723.jpg,E:\data\IMG\right_2020_09_30_23_26_09_723.jpg,-0.2,1,0,23.25497
E:\data\IMG\center_2020_09_30_23_26_09_793.jpg,E:\data\IMG\left_2020_09_30_23_26_09_793.jpg,E:\data\IMG\right_2020_09_30_23_26_09_793.jpg,-0.35,1,0,23.78037
E:\data\IMG\center_2020_09_30_23_26_09_870.jpg,E:\data\IMG\left_2020_09_30_23_26_09_870.jpg,E:\data\IMG\right_2020_09_30_23_26_09_870.jpg,-0.5500001,1,0,24.42445
E:\data\IMG\center_2020_09_30_23_26_09_949.jpg,E:\data\IMG\left_2020_09_30_23_26_09_949.jpg,E:\data\IMG\right_2020_09_30_23_26_09_949.jpg,-0.7500002,1,0,24.98273
E:\data\IMG\center_2020_09_30_23_26_10_016.jpg,E:\data\IMG\left_2020_09_30_23_26_10_016.jpg,E:\data\IMG\right_2020_09_30_23_26_10_016.jpg,0,1,0,25.49661
E:\data\IMG\center_2020_09_30_23_26_10_090.jpg,E:\data\IMG\left_2020_09_30_23_26_10_090.jpg,E:\data\IMG\right_2020_09_30_23_26_10_090.jpg,0,1,0,26.23164
E:\data\IMG\center_2020_09_30_23_26_10_167.jpg,E:\data\IMG\left_2020_09_30_23_26_10_167.jpg,E:\data\IMG\right_2020_09_30_23_26_10_167.jpg,0,1,0,26.98282
E:\data\IMG\center_2020_09_30_23_26_10_237.jpg,E:\data\IMG\left_2020_09_30_23_26_10_237.jpg,E:\data\IMG\right_2020_09_30_23_26_10_237.jpg,0,1,0,27.5451
E:\data\IMG\center_2020_09_30_23_26_10_312.jpg,E:\data\IMG\left_2020_09_30_23_26_10_312.jpg,E:\data\IMG\right_2020_09_30_23_26_10_312.jpg,-0.05,1,0,28.29058
E:\data\IMG\center_2020_09_30_23_26_10_388.jpg,E:\data\IMG\left_2020_09_30_23_26_10_388.jpg,E:\data\IMG\right_2020_09_30_23_26_10_388.jpg,-0.25,1,0,29.0018
E:\data\IMG\center_2020_09_30_23_26_10_458.jpg,E:\data\IMG\left_2020_09_30_23_26_10_458.jpg,E:\data\IMG\right_2020_09_30_23_26_10_458.jpg,-0.4,1,0,29.48051
E:\data\IMG\center_2020_09_30_23_26_10_538.jpg,E:\data\IMG\left_2020_09_30_23_26_10_538.jpg,E:\data\IMG\right_2020_09_30_23_26_10_538.jpg,-0.6000001,1,0,30.03181
E:\data\IMG\center_2020_09_30_23_26_10_618.jpg,E:\data\IMG\left_2020_09_30_23_26_10_618.jpg,E:\data\IMG\right_2020_09_30_23_26_10_618.jpg,-0.8000001,1,0,30.11066
E:\data\IMG\center_2020_09_30_23_26_10_686.jpg,E:\data\IMG\left_2020_09_30_23_26_10_686.jpg,E:\data\IMG\right_2020_09_30_23_26_10_686.jpg,0,1,0,30.17901
E:\data\IMG\center_2020_09_30_23_26_10_767.jpg,E:\data\IMG\left_2020_09_30_23_26_10_767.jpg,E:\data\IMG\right_2020_09_30_23_26_10_767.jpg,0,1,0,30.18814
E:\data\IMG\center_2020_09_30_23_26_10_840.jpg,E:\data\IMG\left_2020_09_30_23_26_10_840.jpg,E:\data\IMG\right_2020_09_30_23_26_10_840.jpg,-0.05,1,0,30.19031
E:\data\IMG\center_2020_09_30_23_26_10_909.jpg,E:\data\IMG\left_2020_09_30_23_26_10_909.jpg,E:\data\IMG\right_2020_09_30_23_26_10_909.jpg,-0.25,1,0,30.17992
E:\data\IMG\center_2020_09_30_23_26_10_976.jpg,E:\data\IMG\left_2020_09_30_23_26_10_976.jpg,E:\data\IMG\right_2020_09_30_23_26_10_976.jpg,-0.4,1,0,30.1618
E:\data\IMG\center_2020_09_30_23_26_11_055.jpg,E:\data\IMG\left_2020_09_30_23_26_11_055.jpg,E:\data\IMG\right_2020_09_30_23_26_11_055.jpg,-0.6000001,1,0,30.13634
E:\data\IMG\center_2020_09_30_23_26_11_134.jpg,E:\data\IMG\left_2020_09_30_23_26_11_134.jpg,E:\data\IMG\right_2020_09_30_23_26_11_134.jpg,-0.8000001,1,0,30.11129
E:\data\IMG\center_2020_09_30_23_26_11_210.jpg,E:\data\IMG\left_2020_09_30_23_26_11_210.jpg,E:\data\IMG\right_2020_09_30_23_26_11_210.jpg,0,1,0,30.17485
E:\data\IMG\center_2020_09_30_23_26_11_289.jpg,E:\data\IMG\left_2020_09_30_23_26_11_289.jpg,E:\data\IMG\right_2020_09_30_23_26_11_289.jpg,0,1,0,30.18657
E:\data\IMG\center_2020_09_30_23_26_11_359.jpg,E:\data\IMG\left_2020_09_30_23_26_11_359.jpg,E:\data\IMG\right_2020_09_30_23_26_11_359.jpg,0,1,0,30.18951
E:\data\IMG\center_2020_09_30_23_26_11_426.jpg,E:\data\IMG\left_2020_09_30_23_26_11_426.jpg,E:\data\IMG\right_2020_09_30_23_26_11_426.jpg,0,1,0,30.19018
E:\data\IMG\center_2020_09_30_23_26_11_504.jpg,E:\data\IMG\left_2020_09_30_23_26_11_504.jpg,E:\data\IMG\right_2020_09_30_23_26_11_504.jpg,0,1,0,30.1903
E:\data\IMG\center_2020_09_30_23_26_11_583.jpg,E:\data\IMG\left_2020_09_30_23_26_11_583.jpg,E:\data\IMG\right_2020_09_30_23_26_11_583.jpg,-0.15,1,0,30.18517
E:\data\IMG\center_2020_09_30_23_26_11_657.jpg,E:\data\IMG\left_2020_09_30_23_26_11_657.jpg,E:\data\IMG\right_2020_09_30_23_26_11_657.jpg,-0.3,1,0,30.17069
E:\data\IMG\center_2020_09_30_23_26_11_738.jpg,E:\data\IMG\left_2020_09_30_23_26_11_738.jpg,E:\data\IMG\right_2020_09_30_23_26_11_738.jpg,-0.5000001,1,0,30.1459
E:\data\IMG\center_2020_09_30_23_26_11_816.jpg,E:\data\IMG\left_2020_09_30_23_26_11_816.jpg,E:\data\IMG\right_2020_09_30_23_26_11_816.jpg,0,1,0,30.18776
E:\data\IMG\center_2020_09_30_23_26_11_889.jpg,E:\data\IMG\left_2020_09_30_23_26_11_889.jpg,E:\data\IMG\right_2020_09_30_23_26_11_889.jpg,0,1,0,30.18981
E:\data\IMG\center_2020_09_30_23_26_11_965.jpg,E:\data\IMG\left_2020_09_30_23_26_11_965.jpg,E:\data\IMG\right_2020_09_30_23_26_11_965.jpg,0,1,0,30.19074
E:\data\IMG\center_2020_09_30_23_26_12_045.jpg,E:\data\IMG\left_2020_09_30_23_26_12_045.jpg,E:\data\IMG\right_2020_09_30_23_26_12_045.jpg,-0.1,1,0,30.18854
E:\data\IMG\center_2020_09_30_23_26_12_122.jpg,E:\data\IMG\left_2020_09_30_23_26_12_122.jpg,E:\data\IMG\right_2020_09_30_23_26_12_122.jpg,-0.3,1,0,30.1705
E:\data\IMG\center_2020_09_30_23_26_12_200.jpg,E:\data\IMG\left_2020_09_30_23_26_12_200.jpg,E:\data\IMG\right_2020_09_30_23_26_12_200.jpg,-0.45,1,0,30.15266
E:\data\IMG\center_2020_09_30_23_26_12_275.jpg,E:\data\IMG\left_2020_09_30_23_26_12_275.jpg,E:\data\IMG\right_2020_09_30_23_26_12_275.jpg,-0.6500001,1,0,30.12486
E:\data\IMG\center_2020_09_30_23_26_12_354.jpg,E:\data\IMG\left_2020_09_30_23_26_12_354.jpg,E:\data\IMG\right_2020_09_30_23_26_12_354.jpg,-0.8500001,1,0,30.10427
E:\data\IMG\center_2020_09_30_23_26_12_429.jpg,E:\data\IMG\left_2020_09_30_23_26_12_429.jpg,E:\data\IMG\right_2020_09_30_23_26_12_429.jpg,0,1,0,30.17521
E:\data\IMG\center_2020_09_30_23_26_12_500.jpg,E:\data\IMG\left_2020_09_30_23_26_12_500.jpg,E:\data\IMG\right_2020_09_30_23_26_12_500.jpg,0,1,0,30.1834
E:\data\IMG\center_2020_09_30_23_26_12_572.jpg,E:\data\IMG\left_2020_09_30_23_26_12_572.jpg,E:\data\IMG\right_2020_09_30_23_26_12_572.jpg,0,1,0,30.18921
E:\data\IMG\center_2020_09_30_23_26_12_640.jpg,E:\data\IMG\left_2020_09_30_23_26_12_640.jpg,E:\data\IMG\right_2020_09_30_23_26_12_640.jpg,0,1,0,30.19007
E:\data\IMG\center_2020_09_30_23_26_12_711.jpg,E:\data\IMG\left_2020_09_30_23_26_12_711.jpg,E:\data\IMG\right_2020_09_30_23_26_12_711.jpg,0,1,0,30.19025
E:\data\IMG\center_2020_09_30_23_26_12_783.jpg,E:\data\IMG\left_2020_09_30_23_26_12_783.jpg,E:\data\IMG\right_2020_09_30_23_26_12_783.jpg,0,1,0,30.1903
E:\data\IMG\center_2020_09_30_23_26_12_854.jpg,E:\data\IMG\left_2020_09_30_23_26_12_854.jpg,E:\data\IMG\right_2020_09_30_23_26_12_854.jpg,0,1,0,30.19034
E:\data\IMG\center_2020_09_30_23_26_12_924.jpg,E:\data\IMG\left_2020_09_30_23_26_12_924.jpg,E:\data\IMG\right_2020_09_30_23_26_12_924.jpg,0,1,0,30.19031
E:\data\IMG\center_2020_09_30_23_26_12_992.jpg,E:\data\IMG\left_2020_09_30_23_26_12_992.jpg,E:\data\IMG\right_2020_09_30_23_26_12_992.jpg,0,1,0,30.1903
E:\data\IMG\center_2020_09_30_23_26_13_065.jpg,E:\data\IMG\left_2020_09_30_23_26_13_065.jpg,E:\data\IMG\right_2020_09_30_23_26_13_065.jpg,0,1,0,30.19036
E:\data\IMG\center_2020_09_30_23_26_13_134.jpg,E:\data\IMG\left_2020_09_30_23_26_13_134.jpg,E:\data\IMG\right_2020_09_30_23_26_13_134.jpg,0,1,0,30.19029
E:\data\IMG\center_2020_09_30_23_26_13_206.jpg,E:\data\IMG\left_2020_09_30_23_26_13_206.jpg,E:\data\IMG\right_2020_09_30_23_26_13_206.jpg,0,1,0,30.19032
E:\data\IMG\center_2020_09_30_23_26_13_274.jpg,E:\data\IMG\left_2020_09_30_23_26_13_274.jpg,E:\data\IMG\right_2020_09_30_23_26_13_274.jpg,-0.1,1,0,30.18742
E:\data\IMG\center_2020_09_30_23_26_13_349.jpg,E:\data\IMG\left_2020_09_30_23_26_13_349.jpg,E:\data\IMG\right_2020_09_30_23_26_13_349.jpg,-0.3,1,0,30.16912
E:\data\IMG\center_2020_09_30_23_26_13_422.jpg,E:\data\IMG\left_2020_09_30_23_26_13_422.jpg,E:\data\IMG\right_2020_09_30_23_26_13_422.jpg,0,1,0,30.18994
E:\data\IMG\center_2020_09_30_23_26_13_491.jpg,E:\data\IMG\left_2020_09_30_23_26_13_491.jpg,E:\data\IMG\right_2020_09_30_23_26_13_491.jpg,0,1,0,30.19011
E:\data\IMG\center_2020_09_30_23_26_13_559.jpg,E:\data\IMG\left_2020_09_30_23_26_13_559.jpg,E:\data\IMG\right_2020_09_30_23_26_13_559.jpg,0,1,0,30.19022
E:\data\IMG\center_2020_09_30_23_26_13_631.jpg,E:\data\IMG\left_2020_09_30_23_26_13_631.jpg,E:\data\IMG\right_2020_09_30_23_26_13_631.jpg,0,1,0,30.19026
E:\data\IMG\center_2020_09_30_23_26_13_702.jpg,E:\data\IMG\left_2020_09_30_23_26_13_702.jpg,E:\data\IMG\right_2020_09_30_23_26_13_702.jpg,0,1,0,30.19033
E:\data\IMG\center_2020_09_30_23_26_13_772.jpg,E:\data\IMG\left_2020_09_30_23_26_13_772.jpg,E:\data\IMG\right_2020_09_30_23_26_13_772.jpg,-0.1,1,0,30.18787
E:\data\IMG\center_2020_09_30_23_26_13_839.jpg,E:\data\IMG\left_2020_09_30_23_26_13_839.jpg,E:\data\IMG\right_2020_09_30_23_26_13_839.jpg,-0.25,1,0,30.17505
E:\data\IMG\center_2020_09_30_23_26_13_907.jpg,E:\data\IMG\left_2020_09_30_23_26_13_907.jpg,E:\data\IMG\right_2020_09_30_23_26_13_907.jpg,0,1,0,30.19007
E:\data\IMG\center_2020_09_30_23_26_13_986.jpg,E:\data\IMG\left_2020_09_30_23_26_13_986.jpg,E:\data\IMG\right_2020_09_30_23_26_13_986.jpg,0,1,0,30.18985
E:\data\IMG\center_2020_09_30_23_26_14_061.jpg,E:\data\IMG\left_2020_09_30_23_26_14_061.jpg,E:\data\IMG\right_2020_09_30_23_26_14_061.jpg,0,1,0,30.19018
E:\data\IMG\center_2020_09_30_23_26_14_134.jpg,E:\data\IMG\left_2020_09_30_23_26_14_134.jpg,E:\data\IMG\right_2020_09_30_23_26_14_134.jpg,0,1,0,30.19028
E:\data\IMG\center_2020_09_30_23_26_14_212.jpg,E:\data\IMG\left_2020_09_30_23_26_14_212.jpg,E:\data\IMG\right_2020_09_30_23_26_14_212.jpg,0,1,0,30.1903
E:\data\IMG\center_2020_09_30_23_26_14_288.jpg,E:\data\IMG\left_2020_09_30_23_26_14_288.jpg,E:\data\IMG\right_2020_09_30_23_26_14_288.jpg,0,1,0,30.19032
E:\data\IMG\center_2020_09_30_23_26_14_355.jpg,E:\data\IMG\left_2020_09_30_23_26_14_355.jpg,E:\data\IMG\right_2020_09_30_23_26_14_355.jpg,-0.05,1,0,30.18974
E:\data\IMG\center_2020_09_30_23_26_14_423.jpg,E:\data\IMG\left_2020_09_30_23_26_14_423.jpg,E:\data\IMG\right_2020_09_30_23_26_14_423.jpg,-0.25,1,0,30.1749
E:\data\IMG\center_2020_09_30_23_26_14_501.jpg,E:\data\IMG\left_2020_09_30_23_26_14_501.jpg,E:\data\IMG\right_2020_09_30_23_26_14_501.jpg,0,1,0,30.18308
E:\data\IMG\center_2020_09_30_23_26_14_574.jpg,E:\data\IMG\left_2020_09_30_23_26_14_574.jpg,E:\data\IMG\right_2020_09_30_23_26_14_574.jpg,0,1,0,30.18953
E:\data\IMG\center_2020_09_30_23_26_14_649.jpg,E:\data\IMG\left_2020_09_30_23_26_14_649.jpg,E:\data\IMG\right_2020_09_30_23_26_14_649.jpg,0,1,0,30.19015
E:\data\IMG\center_2020_09_30_23_26_14_715.jpg,E:\data\IMG\left_2020_09_30_23_26_14_715.jpg,E:\data\IMG\right_2020_09_30_23_26_14_715.jpg,0,1,0,30.19027
E:\data\IMG\center_2020_09_30_23_26_14_783.jpg,E:\data\IMG\left_2020_09_30_23_26_14_783.jpg,E:\data\IMG\right_2020_09_30_23_26_14_783.jpg,0,1,0,30.19027
E:\data\IMG\center_2020_09_30_23_26_14_856.jpg,E:\data\IMG\left_2020_09_30_23_26_14_856.jpg,E:\data\IMG\right_2020_09_30_23_26_14_856.jpg,-0.1,1,0,30.18805
E:\data\IMG\center_2020_09_30_23_26_14_933.jpg,E:\data\IMG\left_2020_09_30_23_26_14_933.jpg,E:\data\IMG\right_2020_09_30_23_26_14_933.jpg,-0.3,1,0,30.16972
E:\data\IMG\center_2020_09_30_23_26_15_007.jpg,E:\data\IMG\left_2020_09_30_23_26_15_007.jpg,E:\data\IMG\right_2020_09_30_23_26_15_007.jpg,0,1,0,30.18996
E:\data\IMG\center_2020_09_30_23_26_15_082.jpg,E:\data\IMG\left_2020_09_30_23_26_15_082.jpg,E:\data\IMG\right_2020_09_30_23_26_15_082.jpg,0,1,0,30.19015
E:\data\IMG\center_2020_09_30_23_26_15_153.jpg,E:\data\IMG\left_2020_09_30_23_26_15_153.jpg,E:\data\IMG\right_2020_09_30_23_26_15_153.jpg,0,1,0,30.19027
E:\data\IMG\center_2020_09_30_23_26_15_224.jpg,E:\data\IMG\left_2020_09_30_23_26_15_224.jpg,E:\data\IMG\right_2020_09_30_23_26_15_224.jpg,0,1,0,30.19029
E:\data\IMG\center_2020_09_30_23_26_15_292.jpg,E:\data\IMG\left_2020_09_30_23_26_15_292.jpg,E:\data\IMG\right_2020_09_30_23_26_15_292.jpg,0,1,0,30.19028
E:\data\IMG\center_2020_09_30_23_26_15_361.jpg,E:\data\IMG\left_2020_09_30_23_26_15_361.jpg,E:\data\IMG\right_2020_09_30_23_26_15_361.jpg,0,1,0,30.19034
E:\data\IMG\center_2020_09_30_23_26_15_433.jpg,E:\data\IMG\left_2020_09_30_23_26_15_433.jpg,E:\data\IMG\right_2020_09_30_23_26_15_433.jpg,0,1,0,30.19029
E:\data\IMG\center_2020_09_30_23_26_15_508.jpg,E:\data\IMG\left_2020_09_30_23_26_15_508.jpg,E:\data\IMG\right_2020_09_30_23_26_15_508.jpg,0,1,0,30.19034
E:\data\IMG\center_2020_09_30_23_26_15_575.jpg,E:\data\IMG\left_2020_09_30_23_26_15_575.jpg,E:\data\IMG\right_2020_09_30_23_26_15_575.jpg,0,1,0,30.19031
E:\data\IMG\center_2020_09_30_23_26_15_653.jpg,E:\data\IMG\left_2020_09_30_23_26_15_653.jpg,E:\data\IMG\right_2020_09_30_23_26_15_653.jpg,0,1,0,30.19028
E:\data\IMG\center_2020_09_30_23_26_15_719.jpg,E:\data\IMG\left_2020_09_30_23_26_15_719.jpg,E:\data\IMG\right_2020_09_30_23_26_15_719.jpg,0,1,0,30.19029
E:\data\IMG\center_2020_09_30_23_26_15_788.jpg,E:\data\IMG\left_2020_09_30_23_26_15_788.jpg,E:\data\IMG\right_2020_09_30_23_26_15_788.jpg,0,1,0,30.19031
E:\data\IMG\center_2020_09_30_23_26_15_857.jpg,E:\data\IMG\left_2020_09_30_23_26_15_857.jpg,E:\data\IMG\right_2020_09_30_23_26_15_857.jpg,0,1,0,30.19025
